age,gender,state_of_origin,distance_from_home_km,marital_status,has_children,admission_score,secondary_school_type,secondary_cgpa,year_of_study,current_cgpa,course_load_per_semester,attendance_percentage,number_of_failed_courses,number_of_repeated_courses,semester_gpa_trend,department,program_difficulty,scholarship_status,family_income_level,fee_payment_status,has_part_time_job,receives_allowance,financial_stress_level,library_visits_per_week,online_platform_usage_hours,participation_in_clubs,has_mentor,peer_study_groups,social_integration_score,accommodation_type,health_status,stress_level,received_academic_counseling,tutoring_sessions_attended,motivation_level,career_clarity,family_support,previous_warnings,probation_status,is_stem,will_dropout
20,Female,Imo,405,Single,1,259,Public,3.66,2,4.4,14,99,14,5,Declining,Education,High,Partial,Medium,Partially_Paid,0,1,High,5,18,0,0,1,2,Off_Campus,Excellent,Moderate,1,0,Moderate,Clear,Moderate,0,0,0,1
17,Female,Lagos,733,Single,0,187,Public,2.51,4,3.71,23,65,9,1,Stable,Business_Admin,Moderate,None,Medium,Fully_Paid,1,1,High,6,5,0,0,1,7,Campus_Hostel,Excellent,Moderate,0,6,Moderate,Very_Clear,Low,2,0,0,1
25,Male,Oyo,84,Single,0,322,Public,4.37,5,2.1,28,32,5,7,Stable,Education,Moderate,Partial,Medium,Fully_Paid,1,1,Low,4,19,0,0,0,5,Off_Campus,Fair,High,0,14,Moderate,Clear,High,1,0,0,1
25,Female,Kaduna,399,Single,0,193,Public,2.85,2,3.0,24,60,5,4,Improving,Arts,Moderate,Full,Medium,Partially_Paid,1,0,Low,12,14,0,0,1,2,Private_Hostel,Good,High,0,19,Moderate,Unclear,High,4,1,0,0
22,Female,Kano,389,Married,0,288,Public,4.79,3,4.45,27,32,9,0,Stable,Arts,High,None,Low,Partially_Paid,1,0,Moderate,6,18,0,1,0,7,Campus_Hostel,Fair,Low,0,11,Low,Clear,Very_High,4,1,0,0
18,Female,Katsina,323,Single,1,263,Private,3.61,2,3.04,22,34,13,5,Improving,Social_Sciences,High,None,Medium,Fully_Paid,0,1,Low,8,10,1,0,0,1,Off_Campus,Fair,High,1,11,Low,Somewhat_Clear,High,2,0,0,0
24,Male,Rivers,770,Single,0,316,Public,3.15,4,4.93,21,80,7,0,Improving,Education,High,Partial,High,Fully_Paid,1,0,Low,6,5,1,1,0,7,Living_with_Family,Excellent,High,0,5,Moderate,Somewhat_Clear,Low,1,0,0,0
24,Male,Delta,391,Single,1,223,Public,2.01,2,3.74,21,50,14,2,Improving,Engineering,Low,None,Low,Partially_Paid,0,0,Moderate,1,0,0,1,1,3,Living_with_Family,Poor,Moderate,0,10,High,Clear,Low,2,0,1,0
26,Female,Enugu,309,Single,0,263,Public,4.63,3,3.17,21,37,4,2,Stable,Law,High,None,Medium,Owing,1,0,Low,0,22,1,0,0,5,Living_with_Family,Good,Moderate,0,19,Moderate,Very_Unclear,High,2,0,0,0
25,Female,Rivers,83,Single,1,228,Private,2.74,2,2.05,15,32,14,0,Stable,Engineering,High,Partial,Medium,Fully_Paid,0,0,Moderate,1,1,0,0,0,9,Campus_Hostel,Good,High,0,16,Low,Clear,High,2,1,1,1
21,Female,Borno,700,Single,0,308,Private,4.48,2,3.78,22,41,14,6,Improving,Social_Sciences,Very_High,None,Medium,Fully_Paid,0,1,Moderate,0,13,1,1,0,5,Private_Hostel,Good,Moderate,0,15,Moderate,Very_Clear,High,0,1,0,1
16,Male,Imo,334,Single,0,290,Public,3.95,3,1.95,29,30,2,6,Declining,Agriculture,Moderate,Full,Low,Owing,1,1,High,13,9,1,0,1,1,Off_Campus,Good,Moderate,0,10,Moderate,Somewhat_Clear,Very_Low,4,0,0,1
27,Male,Ogun,799,Single,0,265,Public,3.81,2,3.46,23,46,8,7,Stable,Law,Moderate,None,Low,Fully_Paid,1,1,Very_High,1,9,0,0,0,9,Campus_Hostel,Fair,High,0,16,Very_Low,Somewhat_Clear,Very_High,3,0,0,0
25,Female,Lagos,307,Single,0,276,Public,2.53,3,4.12,23,73,5,4,Stable,Science,Low,None,High,Fully_Paid,1,1,Moderate,12,17,0,1,0,8,Private_Hostel,Poor,High,1,11,High,Clear,High,2,0,1,0
17,Male,Rivers,121,Single,1,236,Public,4.64,3,3.13,28,93,14,7,Improving,Arts,High,None,Medium,Fully_Paid,0,0,Moderate,10,13,1,0,1,6,Off_Campus,Excellent,Very_High,0,2,Low,Somewhat_Clear,Low,3,0,0,1
22,Male,Imo,798,Single,0,258,Public,2.76,4,4.75,24,56,4,5,Stable,Social_Sciences,High,None,Low,Partially_Paid,0,0,High,5,2,0,0,1,2,Off_Campus,Fair,Very_High,0,1,Low,Somewhat_Clear,High,3,0,0,0
17,Female,Borno,76,Single,0,203,Private,3.56,1,2.7,24,55,7,1,Improving,Engineering,Moderate,Partial,Medium,Partially_Paid,0,0,Low,5,15,0,0,0,4,Off_Campus,Good,Moderate,0,17,High,Somewhat_Clear,Very_High,0,0,1,0
24,Male,Enugu,23,Single,0,305,Public,4.38,2,3.11,14,62,0,3,Stable,Engineering,High,Partial,Medium,Fully_Paid,1,1,High,4,9,1,0,1,1,Campus_Hostel,Fair,High,1,17,Very_High,Very_Unclear,High,2,1,1,0
17,Female,Anambra,687,Single,0,230,Public,3.56,3,2.75,13,36,4,1,Stable,Environmental_Studies,Low,Partial,Medium,Fully_Paid,0,0,Moderate,3,2,0,0,0,2,Living_with_Family,Good,Moderate,1,4,High,Unclear,Moderate,4,0,0,0
20,Male,Delta,93,Single,0,292,Public,2.78,1,2.26,14,43,13,3,Stable,Education,High,Partial,Low,Fully_Paid,0,1,Low,3,17,1,0,0,1,Off_Campus,Fair,Very_High,0,7,Moderate,Clear,Moderate,0,0,0,1
26,Female,Imo,606,Single,0,256,Public,4.68,1,1.87,15,36,4,5,Improving,Medicine,Very_High,None,High,Partially_Paid,0,0,Very_High,6,4,1,0,0,4,Off_Campus,Poor,Very_High,0,19,Moderate,Clear,Moderate,3,0,1,1
24,Male,Kano,799,Single,0,319,Public,4.96,3,2.21,29,98,5,0,Improving,Environmental_Studies,High,None,Low,Fully_Paid,0,0,Moderate,11,17,0,1,0,4,Campus_Hostel,Excellent,Low,1,18,Low,Very_Clear,High,3,0,0,0
25,Female,Ekiti,614,Single,0,217,Public,4.47,1,2.31,17,59,9,5,Declining,Science,Low,Full,Medium,Partially_Paid,1,1,Low,12,19,0,0,0,2,Campus_Hostel,Fair,Moderate,1,10,Very_Low,Unclear,Low,1,0,1,1
17,Female,Delta,700,Single,1,241,Public,4.31,4,3.45,19,88,2,1,Stable,Medicine,High,None,Low,Fully_Paid,0,1,Moderate,0,24,0,0,0,6,Off_Campus,Poor,Moderate,1,7,High,Somewhat_Clear,Very_High,2,0,1,0
24,Female,Ekiti,577,Single,0,344,Public,3.36,2,2.23,23,74,3,5,Stable,Science,High,Partial,Low,Fully_Paid,0,0,Very_High,7,5,0,1,1,5,Campus_Hostel,Poor,High,1,19,Moderate,Unclear,High,3,0,1,1
17,Male,Ekiti,114,Single,0,200,Public,2.33,4,2.69,12,48,5,0,Declining,Science,Low,Full,Medium,Fully_Paid,1,1,Moderate,10,20,1,1,0,3,Living_with_Family,Good,Moderate,0,17,High,Unclear,High,2,0,1,0
21,Male,Cross_River,273,Single,0,345,Public,4.28,4,3.77,17,33,1,2,Declining,Education,High,None,Medium,Partially_Paid,1,1,Low,0,16,0,0,1,1,Living_with_Family,Good,Moderate,0,2,Very_Low,Very_Clear,Moderate,2,0,0,0
19,Male,Borno,286,Single,0,259,Private,3.08,1,4.0,12,99,8,1,Improving,Education,Moderate,None,Low,Fully_Paid,1,1,High,1,8,1,1,1,7,Private_Hostel,Good,High,0,2,Moderate,Clear,Very_High,0,0,0,0
17,Female,Kaduna,606,Single,0,305,Public,2.15,1,2.42,21,32,9,7,Stable,Education,Very_High,Partial,Low,Fully_Paid,0,1,Moderate,8,14,0,0,0,7,Living_with_Family,Fair,Moderate,0,2,High,Very_Unclear,Moderate,0,0,0,1
20,Female,Cross_River,302,Single,0,289,Public,4.79,1,3.76,13,41,14,2,Stable,Environmental_Studies,Moderate,None,Low,Fully_Paid,0,1,Moderate,10,9,0,0,0,9,Living_with_Family,Good,High,0,2,High,Unclear,High,2,0,0,1
24,Female,Borno,32,Single,0,218,Public,3.51,3,3.0,20,86,2,7,Improving,Business_Admin,Moderate,None,Low,Fully_Paid,0,1,High,11,7,1,0,1,5,Campus_Hostel,Good,Low,0,18,High,Somewhat_Clear,Moderate,2,0,0,0
23,Male,Borno,532,Single,0,234,Public,4.63,2,4.63,17,58,0,0,Improving,Medicine,Low,None,High,Fully_Paid,0,1,Low,5,13,0,0,1,2,Private_Hostel,Good,Moderate,0,12,Very_High,Unclear,Low,3,0,1,0
17,Male,Rivers,404,Single,0,194,Private,3.14,1,4.75,15,52,11,4,Declining,Business_Admin,High,Partial,Low,Fully_Paid,1,1,High,2,12,0,1,1,1,Campus_Hostel,Excellent,Low,1,11,Low,Clear,Very_High,3,1,0,0
19,Male,Ekiti,467,Married,0,237,Private,3.8,4,2.98,15,73,9,3,Improving,Environmental_Studies,Low,Partial,Medium,Partially_Paid,0,1,Moderate,0,12,0,0,1,9,Off_Campus,Poor,Moderate,0,9,Moderate,Somewhat_Clear,Very_High,0,0,0,0
18,Male,Cross_River,213,Single,0,234,Public,3.85,1,4.57,15,70,4,3,Declining,Arts,Moderate,Partial,Low,Owing,0,0,Moderate,11,5,0,1,0,4,Living_with_Family,Fair,Moderate,0,9,High,Unclear,Low,3,0,0,0
16,Male,Borno,102,Single,0,306,Public,3.23,2,2.2,17,52,6,4,Improving,Science,Very_High,None,Low,Fully_Paid,0,1,Moderate,5,13,0,0,0,8,Campus_Hostel,Fair,Low,0,6,High,Very_Clear,High,0,0,1,1
23,Male,Katsina,520,Married,0,260,Private,4.21,3,3.68,17,88,13,5,Improving,Science,Moderate,Partial,Low,Partially_Paid,0,1,Low,5,28,1,0,0,3,Campus_Hostel,Good,Moderate,0,1,High,Somewhat_Clear,Low,1,0,1,1
18,Male,Ekiti,248,Single,0,279,Public,4.77,4,4.73,24,66,8,3,Improving,Business_Admin,High,None,Low,Partially_Paid,0,1,Moderate,6,12,0,0,1,5,Off_Campus,Fair,Very_High,0,14,Very_Low,Clear,Very_High,4,1,0,0
20,Female,Anambra,317,Single,0,320,Public,2.9,3,1.8,23,37,11,3,Improving,Agriculture,Very_High,None,Medium,Fully_Paid,0,1,High,12,3,0,0,1,4,Campus_Hostel,Good,Moderate,1,5,Very_Low,Clear,Very_High,3,1,0,1
26,Female,Oyo,597,Single,0,305,Public,4.62,4,1.82,20,42,0,6,Stable,Science,Moderate,Partial,High,Fully_Paid,1,1,Moderate,0,22,0,1,1,8,Campus_Hostel,Good,High,0,17,High,Very_Unclear,Very_High,1,0,1,0
21,Male,Edo,213,Single,1,240,Public,4.64,2,4.69,27,59,13,3,Improving,Medicine,High,Full,Low,Fully_Paid,1,0,High,1,25,1,0,0,7,Living_with_Family,Good,Moderate,1,8,Moderate,Somewhat_Clear,Very_High,1,1,1,1
23,Female,Delta,705,Single,0,180,Private,3.46,2,1.94,17,70,9,0,Declining,Science,Very_High,Partial,Low,Fully_Paid,0,1,Moderate,1,13,0,0,1,5,Campus_Hostel,Excellent,Moderate,0,6,Very_Low,Somewhat_Clear,High,2,0,1,1
16,Male,Kano,293,Single,0,214,Public,2.78,2,1.95,28,95,10,3,Stable,Business_Admin,Moderate,None,High,Fully_Paid,0,0,Very_High,4,14,0,0,0,8,Living_with_Family,Fair,High,1,17,Very_High,Very_Clear,Very_Low,1,0,0,1
20,Female,Cross_River,71,Single,0,340,Private,3.72,1,3.51,26,62,0,6,Stable,Law,High,None,Low,Partially_Paid,1,1,Low,1,16,0,0,0,9,Off_Campus,Good,Low,0,11,Moderate,Somewhat_Clear,Low,4,0,0,0
27,Male,Borno,384,Single,0,299,Private,2.24,1,2.29,22,57,8,5,Declining,Environmental_Studies,Moderate,None,Medium,Partially_Paid,0,0,Moderate,13,22,0,0,0,8,Off_Campus,Excellent,Low,0,10,High,Clear,High,4,0,0,1
18,Male,Enugu,355,Single,0,189,Private,4.03,5,2.12,27,68,14,0,Stable,Social_Sciences,Moderate,None,Medium,Partially_Paid,0,0,Moderate,2,12,1,0,0,2,Off_Campus,Good,High,0,9,Moderate,Very_Unclear,Very_Low,1,0,0,1
18,Male,Cross_River,132,Single,0,258,Public,3.46,2,2.0,19,56,5,2,Improving,Environmental_Studies,High,Full,High,Owing,1,0,Low,0,2,1,0,1,5,Off_Campus,Excellent,Very_High,0,18,Moderate,Unclear,High,2,1,0,1
19,Male,Ogun,761,Single,1,338,Public,4.77,1,4.32,27,92,10,3,Stable,Medicine,Moderate,None,Medium,Partially_Paid,0,1,Very_High,14,9,0,0,1,2,Campus_Hostel,Good,Moderate,0,17,Moderate,Unclear,Moderate,0,0,1,0
20,Male,Lagos,235,Single,0,349,Public,2.66,2,1.71,27,62,0,0,Stable,Arts,High,Full,High,Partially_Paid,1,1,Moderate,10,8,1,0,0,8,Off_Campus,Fair,Moderate,0,4,Low,Somewhat_Clear,Moderate,4,0,0,1
19,Female,Katsina,399,Single,0,339,Public,4.15,2,3.56,17,42,4,6,Improving,Social_Sciences,High,None,Medium,Partially_Paid,0,1,High,11,12,0,1,1,1,Campus_Hostel,Good,Low,0,6,Moderate,Unclear,High,2,0,0,0
17,Male,Delta,313,Single,0,290,Public,2.63,2,1.87,22,97,11,2,Stable,Medicine,Very_High,Partial,Medium,Fully_Paid,1,0,Very_High,12,6,0,0,0,6,Private_Hostel,Fair,High,1,16,High,Clear,Very_High,1,0,1,1
19,Male,Enugu,644,Single,0,276,Public,4.1,3,4.92,15,92,10,7,Stable,Medicine,Moderate,None,Low,Partially_Paid,0,1,Moderate,7,16,0,1,1,3,Campus_Hostel,Good,Low,0,16,Very_Low,Somewhat_Clear,Very_Low,1,1,1,0
20,Male,Kaduna,508,Single,0,236,Private,3.19,1,2.94,28,68,11,7,Improving,Education,Moderate,None,High,Fully_Paid,1,1,Low,9,24,1,0,0,2,Campus_Hostel,Fair,High,0,1,Moderate,Unclear,Low,4,0,0,1
22,Male,Imo,633,Single,0,307,Public,2.61,4,1.84,29,52,3,7,Stable,Social_Sciences,Very_High,None,Low,Fully_Paid,0,1,High,13,5,0,0,0,8,Living_with_Family,Excellent,Very_High,0,19,High,Somewhat_Clear,Moderate,4,0,0,1
26,Female,Ogun,354,Single,0,230,Public,2.23,1,3.21,16,42,8,6,Stable,Science,Moderate,None,Low,Partially_Paid,0,1,Moderate,3,19,0,0,1,6,Campus_Hostel,Good,High,0,6,Moderate,Somewhat_Clear,Low,1,1,1,0
27,Female,Delta,251,Single,0,222,Public,3.45,3,3.85,21,60,9,6,Stable,Education,Low,Full,Medium,Fully_Paid,0,1,Low,3,8,0,0,0,1,Off_Campus,Good,Moderate,0,3,Moderate,Unclear,Low,3,0,0,0
23,Male,Borno,233,Single,0,310,Public,2.93,4,2.01,26,88,9,7,Stable,Science,Moderate,None,Low,Fully_Paid,0,1,Moderate,5,21,0,0,1,9,Living_with_Family,Fair,Low,1,11,Low,Clear,Moderate,3,0,1,1
25,Female,Delta,127,Single,0,185,Public,4.76,4,2.59,21,83,2,0,Improving,Medicine,Low,None,Low,Owing,1,1,Low,1,1,1,0,1,5,Private_Hostel,Fair,Moderate,0,14,High,Somewhat_Clear,High,3,0,1,0
20,Female,Katsina,623,Single,0,232,Public,2.84,3,2.33,18,31,3,3,Stable,Engineering,High,Partial,Low,Fully_Paid,0,0,Low,9,3,1,0,0,5,Campus_Hostel,Poor,High,0,3,Very_Low,Very_Clear,Moderate,3,0,1,1
26,Male,Oyo,476,Single,0,269,Public,3.12,4,1.5,19,72,12,1,Declining,Arts,Moderate,None,Low,Fully_Paid,0,0,Very_High,0,0,0,1,1,7,Living_with_Family,Good,High,1,4,Moderate,Somewhat_Clear,High,4,0,0,1
26,Male,Borno,601,Single,0,245,Private,4.83,2,2.27,24,86,13,1,Declining,Agriculture,Moderate,Full,Medium,Fully_Paid,0,1,Low,9,9,1,0,1,8,Campus_Hostel,Poor,High,0,17,Moderate,Somewhat_Clear,Moderate,1,0,0,1
27,Male,Cross_River,117,Single,0,221,Public,4.59,3,3.48,23,54,0,3,Improving,Engineering,Moderate,Partial,Medium,Fully_Paid,0,1,Moderate,8,23,0,0,0,9,Private_Hostel,Good,Low,0,5,High,Very_Unclear,High,4,0,1,0
18,Male,Ekiti,261,Single,0,237,Private,2.49,1,4.49,20,76,8,0,Declining,Science,Very_High,None,Medium,Fully_Paid,0,1,Very_High,13,3,1,0,0,6,Off_Campus,Fair,Low,0,7,Low,Clear,Very_High,3,0,1,0
21,Female,Enugu,387,Single,0,347,Public,2.66,1,1.76,24,46,10,1,Declining,Engineering,High,None,Low,Owing,1,1,Moderate,9,5,0,0,1,2,Private_Hostel,Good,Moderate,0,11,High,Clear,Very_Low,2,0,1,1
24,Male,Imo,364,Single,0,274,Private,3.77,4,2.48,13,62,13,4,Stable,Social_Sciences,Moderate,Partial,Medium,Partially_Paid,1,1,Low,12,13,0,1,1,2,Campus_Hostel,Fair,High,1,12,Very_High,Somewhat_Clear,Moderate,3,0,0,1
16,Female,Anambra,228,Single,0,312,Public,3.36,1,4.22,27,53,6,4,Stable,Agriculture,Moderate,Partial,Medium,Partially_Paid,1,0,Moderate,2,9,1,0,1,3,Campus_Hostel,Good,Low,0,4,Moderate,Very_Unclear,Very_High,0,1,0,0
22,Male,Borno,506,Married,0,304,Public,3.57,3,4.98,16,97,0,2,Declining,Agriculture,Low,Partial,High,Partially_Paid,0,0,Low,10,21,1,0,0,7,Campus_Hostel,Poor,Moderate,0,2,High,Clear,High,0,0,0,0
19,Male,Edo,96,Married,0,235,Public,2.99,4,4.29,22,33,2,6,Stable,Law,High,Partial,Low,Fully_Paid,0,1,Moderate,9,22,0,1,0,2,Living_with_Family,Excellent,High,0,6,High,Somewhat_Clear,Moderate,1,0,0,0
24,Female,Ogun,752,Single,0,346,Private,2.17,3,3.53,24,68,9,4,Stable,Law,Very_High,None,Low,Fully_Paid,0,1,Very_High,5,7,1,0,0,6,Living_with_Family,Good,High,0,10,High,Clear,Moderate,0,0,0,0
23,Female,Katsina,285,Single,0,318,Public,2.29,1,3.74,20,59,1,5,Declining,Business_Admin,Moderate,None,High,Partially_Paid,0,1,Low,1,0,0,0,1,7,Off_Campus,Fair,Moderate,0,6,Low,Clear,Low,4,0,0,0
23,Female,Kaduna,301,Single,0,224,Public,4.69,4,4.29,27,90,4,5,Improving,Social_Sciences,Moderate,None,Medium,Fully_Paid,1,1,Moderate,1,11,0,0,1,3,Off_Campus,Good,High,1,4,Moderate,Somewhat_Clear,Very_Low,2,0,0,0
16,Female,Katsina,450,Single,1,325,Public,4.64,1,2.73,27,78,13,4,Improving,Arts,Low,Partial,Low,Partially_Paid,0,1,Very_High,9,0,1,1,1,1,Off_Campus,Excellent,Moderate,1,4,High,Somewhat_Clear,High,1,0,0,1
22,Female,Anambra,208,Single,0,254,Public,2.08,2,3.1,21,55,2,5,Stable,Science,Low,Partial,Low,Partially_Paid,0,0,Moderate,13,18,0,0,1,6,Campus_Hostel,Good,Moderate,0,12,Moderate,Clear,High,3,0,1,0
25,Male,Edo,88,Single,0,256,Public,2.33,4,4.37,16,92,3,2,Declining,Environmental_Studies,Moderate,None,Medium,Owing,1,1,Moderate,12,6,0,0,1,7,Off_Campus,Poor,Moderate,0,0,Low,Clear,Low,0,0,0,0
24,Male,Kano,43,Single,0,333,Private,4.19,1,1.69,13,33,9,2,Declining,Education,Moderate,Full,Medium,Partially_Paid,0,1,High,4,10,1,0,1,9,Living_with_Family,Good,High,0,10,High,Somewhat_Clear,High,3,0,0,1
20,Male,Katsina,389,Single,0,247,Private,4.5,3,3.95,20,57,11,0,Stable,Agriculture,Moderate,None,High,Owing,0,0,Moderate,4,2,1,0,0,1,Private_Hostel,Fair,High,1,2,Moderate,Clear,High,3,0,0,1
16,Male,Delta,687,Single,0,276,Private,3.24,4,2.03,26,65,4,5,Stable,Social_Sciences,High,None,Medium,Fully_Paid,1,0,Moderate,5,0,1,0,0,2,Private_Hostel,Good,Low,1,10,High,Somewhat_Clear,Low,4,1,0,1
18,Male,Cross_River,21,Single,0,318,Public,2.04,1,4.3,19,68,0,4,Declining,Arts,Moderate,None,Medium,Fully_Paid,0,0,High,3,3,0,1,0,8,Campus_Hostel,Good,Moderate,0,2,Moderate,Very_Unclear,Moderate,2,0,0,0
27,Female,Kano,708,Single,0,206,Private,4.33,4,4.73,21,66,5,4,Stable,Law,Low,Partial,High,Fully_Paid,1,0,Moderate,8,3,1,0,0,6,Private_Hostel,Good,High,1,17,Very_High,Clear,High,2,0,0,0
27,Male,Kano,328,Single,0,296,Public,2.65,5,1.85,17,33,4,1,Stable,Agriculture,Low,None,High,Partially_Paid,1,0,Low,11,9,1,0,1,1,Private_Hostel,Good,Moderate,0,3,High,Unclear,Low,1,1,0,1
24,Female,Oyo,142,Single,0,288,Public,2.41,2,2.42,12,67,11,4,Stable,Business_Admin,High,None,Medium,Fully_Paid,1,1,High,3,7,0,0,0,6,Living_with_Family,Excellent,High,1,5,Low,Clear,Moderate,0,1,0,1
19,Male,Lagos,524,Single,0,247,Private,4.59,3,3.68,17,34,13,3,Stable,Science,Moderate,None,Low,Owing,1,1,Low,1,15,1,1,1,5,Off_Campus,Excellent,High,0,12,High,Somewhat_Clear,Very_High,4,0,1,0
20,Male,Ekiti,301,Single,0,264,Public,3.75,1,4.08,24,94,14,1,Declining,Education,Very_High,Partial,Low,Partially_Paid,0,0,High,1,1,1,0,0,6,Off_Campus,Good,High,0,11,Very_High,Somewhat_Clear,High,2,0,0,1
19,Female,Imo,774,Single,1,204,Public,3.67,2,4.61,15,59,13,6,Stable,Agriculture,Low,None,Low,Partially_Paid,1,0,Moderate,0,4,0,0,1,1,Living_with_Family,Good,Low,1,6,Moderate,Very_Clear,Very_High,2,0,0,0
16,Male,Katsina,714,Single,0,210,Private,4.86,4,4.43,28,39,14,0,Stable,Social_Sciences,High,None,Medium,Fully_Paid,1,1,Low,8,4,0,0,0,9,Off_Campus,Fair,Very_High,0,2,High,Very_Clear,Moderate,0,0,0,0
25,Male,Rivers,391,Single,0,337,Private,4.04,1,3.82,13,30,10,6,Improving,Engineering,Moderate,None,High,Fully_Paid,0,1,Very_High,6,14,0,0,1,5,Off_Campus,Fair,High,0,11,Very_Low,Unclear,Low,0,1,1,1
17,Male,Enugu,683,Single,0,318,Public,2.61,4,3.74,17,82,5,4,Declining,Law,Very_High,None,Medium,Partially_Paid,0,1,Very_High,14,17,0,1,1,3,Private_Hostel,Good,High,1,19,High,Somewhat_Clear,Very_High,2,0,0,0
19,Male,Rivers,463,Married,0,298,Public,2.41,1,4.38,15,92,2,0,Stable,Agriculture,Very_High,None,Medium,Fully_Paid,1,1,Low,7,7,0,0,1,2,Living_with_Family,Good,High,0,19,Moderate,Somewhat_Clear,High,4,0,0,0
26,Male,Ekiti,717,Single,0,203,Private,3.71,1,4.94,14,72,14,5,Declining,Science,Moderate,None,Medium,Partially_Paid,0,1,Very_High,14,15,1,0,0,5,Campus_Hostel,Good,High,1,16,High,Clear,Moderate,3,0,1,1
26,Male,Anambra,582,Single,0,347,Public,4.94,1,2.45,18,41,11,0,Improving,Environmental_Studies,Moderate,None,High,Owing,0,1,High,3,7,1,1,1,3,Campus_Hostel,Fair,Moderate,0,2,Moderate,Somewhat_Clear,High,2,0,0,1
25,Female,Cross_River,242,Single,0,277,Private,4.28,1,1.78,15,56,4,7,Stable,Agriculture,Very_High,Partial,High,Owing,0,0,Low,10,11,1,0,1,6,Campus_Hostel,Good,High,1,16,High,Clear,High,0,0,0,1
21,Male,Katsina,225,Single,0,201,Public,2.53,3,4.85,15,48,4,7,Improving,Business_Admin,Moderate,None,Medium,Owing,1,1,Low,9,25,0,0,0,2,Campus_Hostel,Good,Low,1,18,Very_High,Somewhat_Clear,Very_Low,0,0,0,0
25,Female,Kaduna,97,Single,0,236,Private,2.04,3,3.12,13,53,0,3,Stable,Education,Moderate,None,Low,Fully_Paid,1,1,Moderate,14,6,1,1,1,6,Private_Hostel,Good,Moderate,1,8,High,Very_Unclear,Very_Low,1,0,0,0
18,Male,Rivers,103,Single,0,322,Public,3.89,1,2.39,14,94,5,0,Improving,Science,Moderate,None,High,Owing,0,1,Low,14,7,0,0,0,6,Campus_Hostel,Fair,Very_High,0,14,Very_High,Clear,High,0,0,1,1
16,Male,Kano,196,Single,0,207,Private,4.72,1,1.84,19,86,5,5,Improving,Environmental_Studies,High,None,Medium,Fully_Paid,0,1,Low,4,10,0,0,0,1,Living_with_Family,Good,High,0,14,Moderate,Very_Clear,Low,2,0,0,1
18,Female,Delta,220,Single,0,322,Public,2.39,1,3.29,24,85,8,0,Stable,Agriculture,Moderate,None,High,Partially_Paid,1,1,Moderate,12,2,0,0,1,3,Off_Campus,Good,High,1,1,Moderate,Clear,Moderate,0,0,0,0
22,Female,Ogun,119,Single,0,312,Private,3.33,2,3.49,17,48,4,0,Declining,Business_Admin,Very_High,None,High,Owing,1,1,High,14,10,1,0,1,3,Campus_Hostel,Excellent,High,0,4,Moderate,Somewhat_Clear,High,4,0,0,1
24,Female,Ekiti,743,Single,0,250,Public,3.59,1,3.08,12,49,10,4,Improving,Agriculture,Moderate,None,Low,Fully_Paid,0,1,High,8,29,1,0,1,7,Campus_Hostel,Excellent,Moderate,0,16,High,Somewhat_Clear,Low,0,0,0,1
26,Female,Edo,289,Single,0,247,Private,4.61,4,4.35,27,82,1,2,Improving,Education,High,None,High,Owing,1,1,Low,6,10,0,0,0,5,Off_Campus,Good,High,0,16,Very_Low,Unclear,Very_High,0,0,0,0
23,Female,Edo,166,Single,0,289,Public,2.26,1,3.71,17,37,1,1,Stable,Education,High,None,Medium,Fully_Paid,1,1,Very_High,1,28,0,0,0,6,Private_Hostel,Good,Moderate,0,13,Moderate,Clear,High,0,0,0,0
19,Female,Katsina,47,Single,0,254,Public,4.53,1,2.5,14,45,11,7,Improving,Arts,High,Partial,Low,Owing,1,1,Low,11,6,0,0,0,6,Private_Hostel,Good,Low,1,5,Very_High,Unclear,Very_High,2,0,0,1
27,Male,Katsina,278,Single,1,293,Public,3.12,4,4.94,24,81,5,6,Improving,Medicine,Moderate,Partial,Medium,Partially_Paid,0,1,Low,2,5,0,0,1,8,Private_Hostel,Excellent,Moderate,0,8,High,Very_Clear,Low,2,0,1,0
19,Male,Kaduna,23,Single,0,287,Private,4.04,2,3.98,24,87,9,3,Declining,Engineering,High,None,High,Partially_Paid,0,0,Moderate,4,22,0,0,1,2,Off_Campus,Good,High,0,8,Moderate,Somewhat_Clear,Very_High,4,0,1,0
19,Female,Edo,206,Single,0,208,Private,2.7,1,4.6,26,78,13,7,Declining,Business_Admin,Moderate,None,Medium,Fully_Paid,0,1,Moderate,11,12,1,1,1,8,Campus_Hostel,Good,Moderate,1,19,Very_Low,Somewhat_Clear,Moderate,2,0,0,0
17,Male,Borno,778,Single,0,322,Private,4.3,5,3.13,23,99,1,1,Improving,Engineering,Moderate,Partial,Low,Owing,1,1,Low,6,26,1,0,0,6,Off_Campus,Excellent,High,0,3,Very_High,Very_Clear,Low,3,0,1,0
16,Female,Edo,403,Single,0,338,Private,2.04,1,3.41,19,40,5,5,Declining,Business_Admin,Moderate,None,Medium,Fully_Paid,1,1,High,3,6,0,1,0,7,Living_with_Family,Fair,Moderate,1,6,Very_Low,Somewhat_Clear,Low,3,0,0,0
23,Male,Edo,370,Single,0,231,Public,3.28,4,2.67,13,34,3,6,Stable,Education,High,Full,Low,Fully_Paid,0,0,Low,4,18,0,0,1,2,Off_Campus,Fair,High,0,14,Very_High,Very_Unclear,Moderate,3,0,0,0
